1,0.5351566449924244
2,0.4405872072352981
3,0.349880973225939
4,0.3215052781789702
5,0.5429248904875781
6,0.5979290989274015
7,0.7575886334723422
8,0.34982745492002465
9,0.3114124453962367
10,0.34535623030585383
11,0.36736617029178953
12,0.5480248238991257
13,0.34535623030585383
14,0.3144243092069551
15,0.34535623030585383
16,0.5576893377809317
17,0.1989458200757056
18,0.45552072270694144
19,0.4074218063568651
20,0.40184768103246765
21,0.35218966208088937
22,0.5230081112613578
23,0.34535623030585383
24,0.5137092112887449
25,0.3657492067788647
26,0.22413802037613695
27,0.34535623030585383
28,0.666173469734217
29,0.46655383496153097
30,0.4658530856983101
31,0.46914248703054867
32,0.30446643773062987
33,0.21380365408174345
34,0.7515879794561616
35,0.29581853873415287
36,0.4072479952284453
37,0.2864429543119574
38,0.490378405742122
39,0.343752032804296
40,0.3466270254246361
41,0.4114866645405055
42,0.5102058242981763
43,0.3626918633449424
44,0.42423295420929297
45,0.6375724515838119
46,0.3360071691192541
47,0.34535623030585383
48,0.4478267550802638
49,0.2824439230197318
50,0.5439166547946589
51,0.4159785635763945
52,0.3577172331425399
53,0.5434544082369147
54,0.34698448749273847
55,0.34535623030585383
56,0.4832071801461088
57,0.1697696119488618
58,0.539396247531515
59,0.3751501404363508
60,0.39067061686712473
61,0.5325953586355232
62,0.46420973049573266
63,0.32394928774496123
64,0.6041270220894004
65,0.32095118296808
66,0.3278099784018037
67,0.39354983453511905
68,0.5928297122490194
69,0.4988432846174349
70,0.40928500238614374
71,0.4010391476871399
72,0.37978111571950696
73,0.5826313846792723
74,0.40185897445273544
75,0.3106242974982706
76,0.5601294780268534
77,0.6516801409418034
78,0.43771806718180767
79,0.34535623030585383
80,0.5926385959119489
81,0.2893135299533538
82,0.45418819684131695
83,0.34271547311473083
84,0.2622689841967126
85,0.25461532986517293
86,0.25584223447618837
87,0.5722910464215349
88,0.34535623030585383
89,0.29645838388453566
90,0.3353412389048795
91,0.4718363972647373
92,0.32482009237735093
93,0.34261957981845026
94,0.48927184467294205
95,0.34535623030585383
96,0.33250476127147943
97,0.30259042007178577
98,0.26477094475481777
99,0.26438201204734973
100,0.4419586290941815
101,0.299927916653894
102,0.2599713056087282
103,0.48079140800305153
104,0.49306591244939035
105,0.29493384195869143
106,0.2818663266952458
107,0.3935307018832119
