1,0.7720359189256106
2,0.6613624002149748
3,0.8812651702545141
4,0.7689748300646361
5,0.8257000001948622
6,0.8266505445900624
7,0.5486136588566598
8,1.1175943125824532
9,0.842618531067616
10,0.7695363793109912
11,1.2227988603879014
12,0.9918987207255958
13,0.824131387502859
14,0.824151004975443
15,0.8812651702545141
16,0.8258612168196082
17,0.8255952723571752
18,0.8211037790885315
19,0.8812651702545141
20,1.0231297179045566
21,0.8812651702545141
22,0.8922586320063498
23,0.6609055788063067
24,0.5816013254444232
25,0.662806667596707
26,0.9176533942343525
27,0.7401012446556968
28,0.7720359189256106
29,0.7707734268350334
30,0.8266505445900624
31,0.6523794136776875
32,0.880209898021627
33,0.9450466984847384
34,0.8266505445900624
35,0.6192296309432503
36,0.824131387502859
37,0.5902260688576806
38,0.880209898021627
39,0.7163660210282716
40,0.8279352633742649
41,0.8088735162608737
42,0.7710853745304105
43,0.880209898021627
44,0.8787656306398948
45,0.824151004975443
46,0.879801285400198
47,0.8812651702545141
48,0.7710853745304105
49,0.7709806466927234
50,0.880209898021627
51,0.712915937018452
52,0.880209898021627
53,0.880209898021627
54,0.8255952723571752
55,0.8266505445900624
56,0.8255952723571752
57,0.7143602044001842
58,0.8798209028727819
59,0.8352999287126096
60,0.880209898021627
61,0.8812651702545141
62,0.7543234611373789
63,0.7709806466927234
64,0.7401012446556968
65,0.8787460131673107
66,0.7163660210282716
67,0.8361864636383075
68,0.8663986960031933
69,0.8798209028727819
70,0.880209898021627
71,0.6482769155578888
72,1.1972969447110768
73,0.8227110775707038
74,0.8266505445900624
75,0.6843667762174008
76,0.6692184285847455
77,0.7401012446556968
78,0.7616086650065911
79,0.8812651702545141
80,0.44434816493889995
81,0.880209898021627
82,0.8255952723571752
83,0.8798209028727819
84,0.8252062772083302
85,0.8255952723571752
86,0.6583013113540003
87,0.7924953986718078
88,0.7689748300646361
89,0.7689748300646361
90,0.7665938812617668
91,0.8251866597357462
92,0.880209898021627
93,0.8221451883473556
